valid_time,latitude,longitude,tp,number
1988-01-10,48.4,8.2,0.000421635,0
1988-01-10,48.4,8.45,0.00054574787,0
1988-01-11,48.4,8.45,0.004996373,0
1988-01-11,48.65,8.2,0.0047359583,0
1988-01-11,48.65,8.45,0.005019445,0
1988-01-11,48.4,8.2,0.0054340465,0
1988-01-12,48.4,8.2,0.0,0
1988-01-12,48.4,8.45,0.0,0
1988-01-12,48.65,8.2,0.0,0
1988-01-12,48.65,8.45,0.0,0
1988-01-13,48.65,8.2,0.0,0
1988-01-13,48.65,8.45,0.0,0
1988-01-13,48.4,8.2,0.0,0
1988-01-13,48.4,8.45,0.0,0
1988-01-14,48.65,8.2,0.00015612494,0
1988-01-14,48.65,8.45,0.00026608122,0
1988-01-14,48.4,8.2,0.000104970924,0
1988-01-14,48.4,8.45,0.00012430706,0
1988-01-15,48.65,8.2,0.0003797277,0
1988-01-15,48.65,8.45,0.00031434698,0
1988-01-15,48.4,8.2,0.00028384305,0
1988-01-15,48.4,8.45,0.00014935312,0
1988-01-16,48.4,8.45,6.201623e-05,0
1988-01-16,48.4,8.2,9.965843e-05,0
1988-01-16,48.65,8.45,5.4801043e-05,0
1988-01-16,48.65,8.2,8.202843e-05,0
1988-01-17,48.65,8.2,0.0052934666,0
1988-01-17,48.65,8.45,0.005335786,0
1988-01-17,48.4,8.2,0.005695725,0
1988-01-17,48.4,8.45,0.0056873052,0
1988-01-18,48.65,8.2,1.0970134e-05,0
1988-01-18,48.65,8.45,1.8509496e-05,0
1988-01-18,48.4,8.2,1.8508717e-05,0
1988-01-18,48.4,8.45,2.9084795e-05,0
1988-01-19,48.4,8.45,1.9081926e-07,0
1988-01-19,48.65,8.2,3.8092548e-07,0
1988-01-19,48.65,8.45,8.580537e-07,0
1988-01-19,48.4,8.2,9.5729774e-08,0
1988-01-20,48.4,8.2,6.719942e-05,0
1988-01-20,48.4,8.45,2.881112e-05,0
1988-01-20,48.65,8.2,8.794731e-05,0
1988-01-20,48.65,8.45,4.222682e-05,0
1988-01-21,48.4,8.2,0.0019854144,0
1988-01-21,48.4,8.45,0.0023723994,0
1988-01-21,48.65,8.2,0.0012668173,0
1988-01-21,48.65,8.45,0.0016679008,0
1988-01-22,48.4,8.45,0.012082426,0
1988-01-22,48.4,8.2,0.01046763,0
1988-01-22,48.65,8.2,0.010118924,0
1988-01-22,48.65,8.45,0.012137758,0
1988-01-23,48.65,8.2,0.0054072994,0
1988-01-23,48.65,8.45,0.0068404935,0
1988-01-23,48.4,8.2,0.00605344,0
1988-01-23,48.4,8.45,0.0070717726,0
1988-01-24,48.65,8.2,0.0048904014,0
1988-01-24,48.65,8.45,0.004741954,0
1988-01-24,48.4,8.2,0.0046562413,0
1988-01-24,48.4,8.45,0.0042306622,0
1988-01-25,48.65,8.2,0.011128067,0
1988-01-25,48.65,8.45,0.011931949,0
1988-01-25,48.4,8.2,0.012036573,0
1988-01-25,48.4,8.45,0.012299631,0
1988-01-26,48.4,8.45,0.0049644304,0
1988-01-26,48.4,8.2,0.0061337478,0
1988-01-26,48.65,8.2,0.0058263647,0
1988-01-26,48.65,8.45,0.004782976,0
1988-01-27,48.65,8.2,0.00078316947,0
1988-01-27,48.65,8.45,0.0010236105,0
1988-01-27,48.4,8.2,0.00082748686,0
1988-01-27,48.4,8.45,0.0011381587,0
1988-01-28,48.65,8.2,0.008242247,0
1988-01-28,48.65,8.45,0.007270904,0
1988-01-28,48.4,8.2,0.008904097,0
1988-01-28,48.4,8.45,0.007910006,0
1988-01-29,48.65,8.2,0.003651855,0
1988-01-29,48.65,8.45,0.0036021343,0
1988-01-29,48.4,8.2,0.003454396,0
1988-01-29,48.4,8.45,0.0034271476,0
1988-01-30,48.4,8.45,0.0052752066,0
1988-01-30,48.4,8.2,0.005008423,0
1988-01-30,48.65,8.2,0.004427666,0
1988-01-30,48.65,8.45,0.0052088303,0
1988-01-31,48.65,8.2,0.003524621,0
1988-01-31,48.65,8.45,0.004137077,0
1988-01-31,48.4,8.2,0.004275689,0
1988-01-31,48.4,8.45,0.0041661705,0
1988-02-01,48.65,8.2,0.002968388,0
1988-02-01,48.65,8.45,0.0032290842,0
1988-02-01,48.4,8.2,0.0030441443,0
1988-02-01,48.4,8.45,0.0033181873,0
1988-02-02,48.4,8.45,0.005012423,0
1988-02-02,48.65,8.2,0.0060607,0
1988-02-02,48.65,8.45,0.006305474,0
1988-02-02,48.4,8.2,0.0053343307,0
1988-02-03,48.4,8.45,0.009261636,0
1988-02-03,48.4,8.2,0.012160682,0
1988-02-03,48.65,8.2,0.010425269,0
1988-02-03,48.65,8.45,0.010091173,0
1988-02-04,48.65,8.2,0.00075293076,0
1988-02-04,48.65,8.45,0.0004518252,0
1988-02-04,48.4,8.2,0.00027655213,0
1988-02-04,48.4,8.45,0.00014036469,0
1988-02-05,48.4,8.2,0.007258408,0
1988-02-05,48.65,8.2,0.00811153,0
1988-02-05,48.65,8.45,0.008533121,0
1988-02-05,48.4,8.45,0.006900375,0
1988-02-06,48.4,8.45,0.0063231,0
1988-02-06,48.4,8.2,0.0054222494,0
1988-02-06,48.65,8.45,0.00588326,0
1988-02-06,48.65,8.2,0.0049031447,0
1988-02-07,48.65,8.2,0.0030273343,0
1988-02-07,48.65,8.45,0.0037370152,0
1988-02-07,48.4,8.2,0.004694978,0
1988-02-07,48.4,8.45,0.0057713753,0
1988-02-08,48.65,8.2,0.013633382,0
1988-02-08,48.65,8.45,0.015199034,0
1988-02-08,48.4,8.2,0.01314017,0
1988-02-08,48.4,8.45,0.013103518,0
1988-02-09,48.4,8.2,0.0077766096,0
1988-02-09,48.4,8.45,0.006940908,0
1988-02-09,48.65,8.2,0.008108239,0
1988-02-09,48.65,8.45,0.008181331,0
1988-02-10,48.65,8.2,0.0048242775,0
1988-02-10,48.65,8.45,0.0057583475,0
1988-02-10,48.4,8.2,0.0053553353,0
1988-02-10,48.4,8.45,0.0063566626,0
1988-02-11,48.65,8.2,0.008545972,0
1988-02-11,48.65,8.45,0.008719404,0
1988-02-11,48.4,8.2,0.008094711,0
1988-02-11,48.4,8.45,0.008263738,0
1988-02-12,48.4,8.45,0.010986239,0
1988-02-12,48.65,8.2,0.011227222,0
1988-02-12,48.65,8.45,0.011981369,0
1988-02-12,48.4,8.2,0.011533486,0
1988-02-13,48.4,8.2,9.0696834e-05,0
1988-02-13,48.4,8.45,9.364261e-05,0
1988-02-13,48.65,8.2,5.3034833e-05,0
1988-02-13,48.65,8.45,6.105003e-05,0
1988-02-14,48.65,8.2,0.0,0
1988-02-14,48.65,8.45,0.0,0
1988-02-14,48.4,8.2,0.0,0
1988-02-14,48.4,8.45,0.0,0
1988-02-15,48.65,8.2,0.0,0
1988-02-15,48.65,8.45,0.0,0
1988-02-15,48.4,8.2,0.0,0
1988-02-15,48.4,8.45,0.0,0
1988-02-16,48.65,8.2,2.097711e-06,0
1988-02-16,48.65,8.45,1.9075903e-06,0
1988-02-16,48.4,8.2,1.2393518e-06,0
1988-02-16,48.4,8.45,1.3350161e-06,0
1988-02-17,48.4,8.45,0.0007923605,0
1988-02-17,48.4,8.2,0.0006568193,0
1988-02-17,48.65,8.45,0.00069875515,0
1988-02-17,48.65,8.2,0.0004926177,0
1988-02-18,48.65,8.2,0.0020120644,0
1988-02-18,48.65,8.45,0.0022278156,0
1988-02-18,48.4,8.2,0.0016415624,0
1988-02-18,48.4,8.45,0.001527118,0
1988-02-19,48.65,8.2,0.005774972,0
1988-02-19,48.65,8.45,0.0066199256,0
1988-02-19,48.4,8.2,0.0067100897,0
1988-02-19,48.4,8.45,0.0064458577,0
1988-02-20,48.4,8.45,0.0034521841,0
1988-02-20,48.65,8.2,0.004737683,0
1988-02-20,48.65,8.45,0.0044190646,0
1988-02-20,48.4,8.2,0.004535398,0
1988-02-21,48.4,8.2,9.5729774e-08,0
1988-02-21,48.4,8.45,1.9081926e-07,0
1988-02-21,48.65,8.2,0.0,0
1988-02-21,48.65,8.45,0.0,0
1988-02-22,48.65,8.2,1.7141574e-06,0
1988-02-22,48.65,8.45,4.005473e-06,0
1988-02-22,48.4,8.2,0.0,0
1988-02-22,48.4,8.45,1.1438678e-06,0
1988-02-23,48.65,8.2,0.004467237,0
1988-02-23,48.65,8.45,0.0047597867,0
1988-02-23,48.4,8.2,0.0049856636,0
1988-02-23,48.4,8.45,0.004979087,0
1988-02-24,48.4,8.2,0.008812304,0
1988-02-24,48.4,8.45,0.008687175,0
1988-02-24,48.65,8.2,0.008347142,0
1988-02-24,48.65,8.45,0.009710112,0
1988-02-25,48.65,8.2,0.0026879972,0
1988-02-25,48.65,8.45,0.0033546356,0
1988-02-25,48.4,8.2,0.0030540717,0
1988-02-25,48.4,8.45,0.003286229,0
1988-02-26,48.65,8.2,0.009430601,0
1988-02-26,48.65,8.45,0.011265486,0
1988-02-26,48.4,8.2,0.010144645,0
1988-02-26,48.4,8.45,0.0098164,0
1988-02-27,48.4,8.45,0.003969059,0
1988-02-27,48.65,8.2,0.0031427818,0
1988-02-27,48.65,8.45,0.0046424004,0
1988-02-27,48.4,8.2,0.0032928695,0
1988-02-28,48.4,8.2,0.0067220684,0
1988-02-28,48.4,8.45,0.0065591643,0
1988-02-28,48.65,8.2,0.006148639,0
1988-02-28,48.65,8.45,0.0071148556,0
1988-02-29,48.65,8.2,0.008139607,0
1988-02-29,48.65,8.45,0.009769371,0
1988-02-29,48.4,8.2,0.009869138,0
1988-02-29,48.4,8.45,0.010032473,0
1988-03-01,48.65,8.2,0.010915841,0
1988-03-01,48.65,8.45,0.013937105,0
1988-03-01,48.4,8.2,0.01330226,0
1988-03-01,48.4,8.45,0.014188244,0
1988-03-02,48.65,8.2,0.002383931,0
1988-03-02,48.65,8.45,0.002735204,0
1988-03-02,48.4,8.2,0.0029389816,0
1988-03-02,48.4,8.45,0.0030553336,0
1988-03-03,48.4,8.45,7.676323e-05,0
1988-03-03,48.4,8.2,8.391211e-05,0
1988-03-03,48.65,8.45,7.3818854e-05,0
1988-03-03,48.65,8.2,0.00011417749,0
1988-03-04,48.65,8.2,0.0018046824,0
1988-03-04,48.65,8.45,0.0015980405,0
1988-03-04,48.4,8.2,0.0020708824,0
1988-03-04,48.4,8.45,0.0024540783,0
1988-03-05,48.65,8.2,0.003638787,0
1988-03-05,48.65,8.45,0.0036010344,0
1988-03-05,48.4,8.2,0.0039751576,0
1988-03-05,48.4,8.45,0.0036778038,0
1988-03-06,48.4,8.45,0.0016545791,0
1988-03-06,48.65,8.2,0.0022168388,0
1988-03-06,48.65,8.45,0.0020681703,0
1988-03-06,48.4,8.2,0.0019263243,0
1988-03-07,48.4,8.2,0.017360386,0
1988-03-07,48.4,8.45,0.016884396,0
1988-03-07,48.65,8.2,0.014765658,0
1988-03-07,48.65,8.45,0.015963405,0
1988-03-08,48.65,8.2,0.002817065,0
1988-03-08,48.65,8.45,0.0030365675,0
1988-03-08,48.4,8.2,0.0032511076,0
1988-03-08,48.4,8.45,0.003641744,0
1988-03-09,48.65,8.2,0.00023711036,0
1988-03-09,48.65,8.45,0.0002313708,0
1988-03-09,48.4,8.2,0.0002371578,0
1988-03-09,48.4,8.45,0.00023640582,0
1988-03-10,48.65,8.2,0.0020010076,0
1988-03-10,48.65,8.45,0.0021892095,0
1988-03-10,48.4,8.2,0.0019537257,0
1988-03-10,48.4,8.45,0.0018676261,0
1988-03-11,48.4,8.45,0.009843138,0
1988-03-11,48.4,8.2,0.010128985,0
1988-03-11,48.65,8.2,0.010384933,0
1988-03-11,48.65,8.45,0.011347477,0
1988-03-12,48.65,8.2,0.027331846,0
1988-03-12,48.65,8.45,0.03195084,0
1988-03-12,48.4,8.2,0.030499917,0
1988-03-12,48.4,8.45,0.032427646,0
1988-03-13,48.65,8.2,0.019456467,0
1988-03-13,48.65,8.45,0.020753043,0
1988-03-13,48.4,8.2,0.018434579,0
1988-03-13,48.4,8.45,0.019241529,0
1988-03-14,48.65,8.2,0.01637356,0
1988-03-14,48.65,8.45,0.017671028,0
1988-03-14,48.4,8.2,0.014076009,0
1988-03-14,48.4,8.45,0.013550205,0
1988-03-15,48.4,8.45,0.0014458535,0
1988-03-15,48.4,8.2,0.0016855038,0
1988-03-15,48.65,8.45,0.0022785745,0
1988-03-15,48.65,8.2,0.0021409364,0
1988-03-16,48.65,8.2,0.024586191,0
1988-03-16,48.65,8.45,0.02525622,0
1988-03-16,48.4,8.2,0.023331493,0
1988-03-16,48.4,8.45,0.022894885,0
1988-03-17,48.65,8.2,0.009448279,0
1988-03-17,48.65,8.45,0.00998726,0
1988-03-17,48.4,8.2,0.012710344,0
1988-03-17,48.4,8.45,0.012047087,0
1988-03-18,48.4,8.45,0.0021693236,0
1988-03-18,48.65,8.2,0.0010884798,0
1988-03-18,48.65,8.45,0.00094044115,0
1988-03-18,48.4,8.2,0.002457355,0
1988-03-19,48.4,8.45,0.00095329643,0
1988-03-19,48.4,8.2,0.0009293079,0
1988-03-19,48.65,8.45,0.0008119986,0
1988-03-19,48.65,8.2,0.00073165545,0
1988-03-20,48.65,8.2,0.0014217383,0
1988-03-20,48.65,8.45,0.0012314129,0
1988-03-20,48.4,8.2,0.000592832,0
1988-03-20,48.4,8.45,0.0005987906,0
1988-03-21,48.4,8.45,0.015109902,0
1988-03-21,48.65,8.2,0.011075753,0
1988-03-21,48.65,8.45,0.012018494,0
1988-03-21,48.4,8.2,0.013519038,0
1988-03-22,48.4,8.2,0.0053855022,0
1988-03-22,48.4,8.45,0.0045080828,0
1988-03-22,48.65,8.2,0.0036576744,0
1988-03-22,48.65,8.45,0.004488619,0
1988-03-23,48.4,8.45,0.013850715,0
1988-03-23,48.4,8.2,0.013871218,0
1988-03-23,48.65,8.2,0.012581339,0
1988-03-23,48.65,8.45,0.013371719,0
1988-03-24,48.65,8.2,0.00798828,0
1988-03-24,48.65,8.45,0.007947887,0
1988-03-24,48.4,8.2,0.010166652,0
1988-03-24,48.4,8.45,0.00900603,0
1988-03-25,48.65,8.2,0.025337614,0
1988-03-25,48.65,8.45,0.027783468,0
1988-03-25,48.4,8.2,0.026657205,0
1988-03-25,48.4,8.45,0.02807542,0
1988-03-26,48.4,8.2,0.016368072,0
1988-03-26,48.4,8.45,0.016311958,0
1988-03-26,48.65,8.2,0.014597742,0
1988-03-26,48.65,8.45,0.015964586,0
1988-03-27,48.65,8.2,0.008680434,0
1988-03-27,48.65,8.45,0.009466535,0
1988-03-27,48.4,8.2,0.009170529,0
1988-03-27,48.4,8.45,0.009471917,0
1988-03-28,48.65,8.2,0.004619044,0
1988-03-28,48.65,8.45,0.0049743433,0
1988-03-28,48.4,8.2,0.005216732,0
1988-03-28,48.4,8.45,0.0052783447,0
1988-03-29,48.4,8.45,0.0005642999,0
1988-03-29,48.65,8.2,0.0012856296,0
1988-03-29,48.65,8.45,0.0015217866,0
1988-03-29,48.4,8.2,0.00087922346,0
1988-03-30,48.4,8.2,0.0015035678,0
1988-03-30,48.4,8.45,0.0014863109,0
1988-03-30,48.65,8.2,0.001281838,0
1988-03-30,48.65,8.45,0.0012799468,0
1988-03-31,48.65,8.2,0.013235873,0
1988-03-31,48.65,8.45,0.016215615,0
1988-03-31,48.4,8.2,0.013472609,0
1988-03-31,48.4,8.45,0.0152492635,0
1988-04-01,48.65,8.2,0.0041364417,0
1988-04-01,48.65,8.45,0.005552669,0
1988-04-01,48.4,8.2,0.0043082605,0
1988-04-01,48.4,8.45,0.003658717,0
1988-04-02,48.65,8.2,7.9267505e-05,0
1988-04-02,48.65,8.45,0.00019812198,0
1988-04-02,48.4,8.2,1.3639051e-05,0
1988-04-02,48.4,8.45,1.5351914e-05,0
1988-04-03,48.4,8.45,0.0,0
1988-04-03,48.4,8.2,0.0,0
1988-04-03,48.65,8.45,0.0,0
1988-04-03,48.65,8.2,0.0,0
1988-04-04,48.65,8.2,2.6671894e-06,0
1988-04-04,48.65,8.45,4.9580103e-06,0
1988-04-04,48.4,8.2,9.623325e-06,0
1988-04-04,48.4,8.45,3.4343082e-06,0
1988-04-05,48.65,8.2,0.00042699915,0
1988-04-05,48.65,8.45,0.0006262,0
1988-04-05,48.4,8.2,0.0005626849,0
1988-04-05,48.4,8.45,0.0006920975,0
1988-04-06,48.65,8.2,2.6589081e-05,0
1988-04-06,48.65,8.45,3.508838e-05,0
1988-04-06,48.4,8.2,6.19776e-06,0
1988-04-06,48.4,8.45,6.8649433e-06,0
1988-04-07,48.4,8.45,0.0051607303,0
1988-04-07,48.4,8.2,0.0036324481,0
1988-04-07,48.65,8.45,0.0016458883,0
1988-04-07,48.65,8.2,0.0013075949,0
1988-04-08,48.65,8.2,0.008873317,0
1988-04-08,48.65,8.45,0.009012083,0
1988-04-08,48.4,8.2,0.010464769,0
1988-04-08,48.4,8.45,0.012467579,0
1988-04-09,48.65,8.2,0.004113866,0
1988-04-09,48.65,8.45,0.0050892085,0
1988-04-09,48.4,8.2,0.0054001035,0
1988-04-09,48.4,8.45,0.0068114903,0
1988-04-10,48.4,8.2,0.0002990714,0
1988-04-10,48.4,8.45,0.0004992974,0
1988-04-10,48.65,8.2,0.00015199263,0
1988-04-10,48.65,8.45,0.00026247575,0
1988-04-11,48.65,8.2,0.0,0
1988-04-11,48.65,8.45,0.0,0
1988-04-11,48.4,8.2,0.0,0
1988-04-11,48.4,8.45,0.0,0
1988-04-12,48.65,8.2,0.011367831,0
1988-04-12,48.65,8.45,0.012186054,0
1988-04-12,48.4,8.2,0.013049122,0
1988-04-12,48.4,8.45,0.008658556,0
1988-04-13,48.4,8.45,0.007646399,0
1988-04-13,48.65,8.2,0.005805065,0
1988-04-13,48.65,8.45,0.0069963248,0
1988-04-13,48.4,8.2,0.0077527594,0
1988-04-14,48.4,8.2,0.0,0
1988-04-14,48.4,8.45,0.0,0
1988-04-14,48.65,8.2,0.0,0
1988-04-14,48.65,8.45,0.0,0
1988-04-15,48.65,8.2,0.0,0
1988-04-15,48.65,8.45,0.0,0
1988-04-15,48.4,8.2,0.0,0
1988-04-15,48.4,8.45,0.0,0
1988-04-16,48.65,8.2,9.4952644e-05,0
1988-04-16,48.65,8.45,0.0001451684,0
1988-04-16,48.4,8.2,0.00015620573,0
1988-04-16,48.4,8.45,0.00024149631,0
1988-04-17,48.65,8.2,0.006420105,0
1988-04-17,48.65,8.45,0.0058274087,0
1988-04-17,48.4,8.2,0.0060977093,0
1988-04-17,48.4,8.45,0.005263983,0
1988-04-18,48.4,8.45,0.0046952837,0
1988-04-18,48.4,8.2,0.0022637849,0
1988-04-18,48.65,8.45,0.0019234696,0
1988-04-18,48.65,8.2,0.0010269711,0
1988-04-19,48.65,8.2,8.771948e-06,0
1988-04-19,48.65,8.45,6.290614e-06,0
1988-04-19,48.4,8.2,3.623481e-06,0
1988-04-19,48.4,8.45,1.3365018e-06,0
1988-04-20,48.65,8.2,0.0070916517,0
1988-04-20,48.65,8.45,0.005739176,0
1988-04-20,48.4,8.2,0.0073472927,0
1988-04-20,48.4,8.45,0.005060148,0
1988-04-21,48.4,8.45,0.0006831859,0
1988-04-21,48.65,8.2,0.0004436566,0
1988-04-21,48.65,8.45,0.0006305594,0
1988-04-21,48.4,8.2,0.00041257738,0
1988-04-22,48.4,8.2,4.018796e-05,0
1988-04-22,48.4,8.45,0.000102785976,0
1988-04-22,48.65,8.2,2.3652097e-05,0
1988-04-22,48.65,8.45,5.764857e-05,0
1988-04-23,48.65,8.2,0.0,0
1988-04-23,48.65,8.45,0.0,0
1988-04-23,48.4,8.2,0.0,0
1988-04-23,48.4,8.45,0.0,0
1988-04-24,48.65,8.2,0.0,0
1988-04-24,48.65,8.45,0.0,0
1988-04-24,48.4,8.2,0.0,0
1988-04-24,48.4,8.45,0.0,0
1988-04-25,48.4,8.2,0.0,0
1988-04-25,48.4,8.45,0.0,0
1988-04-25,48.65,8.2,0.0,0
1988-04-25,48.65,8.45,0.0,0
1988-04-26,48.65,8.2,4.9545574e-06,0
1988-04-26,48.65,8.45,8.201308e-06,0
1988-04-26,48.4,8.2,4.3068252e-05,0
1988-04-26,48.4,8.45,1.6503336e-05,0
1988-04-27,48.65,8.2,0.004499509,0
1988-04-27,48.65,8.45,0.0068174154,0
1988-04-27,48.4,8.2,0.0057260497,0
1988-04-27,48.4,8.45,0.007976118,0
1988-04-28,48.4,8.45,0.0053536524,0
1988-04-28,48.65,8.2,0.0028642486,0
1988-04-28,48.65,8.45,0.0050452207,0
1988-04-28,48.4,8.2,0.0035903077,0
1988-04-29,48.4,8.2,2.8416676e-05,0
1988-04-29,48.4,8.45,3.1558586e-05,0
1988-04-29,48.65,8.2,3.3550044e-05,0
1988-04-29,48.65,8.45,4.9974646e-05,0
1988-04-30,48.65,8.2,0.00037924378,0
1988-04-30,48.65,8.45,0.00016543227,0
1988-04-30,48.4,8.2,0.00044711577,0
1988-04-30,48.4,8.45,0.0002572709,0
1988-05-01,48.65,8.2,0.00075158896,0
1988-05-01,48.65,8.45,0.0010570942,0
1988-05-01,48.4,8.2,0.00060269213,0
1988-05-01,48.4,8.45,0.0009091194,0
1988-05-02,48.65,8.2,0.005735283,0
1988-05-02,48.65,8.45,0.005722629,0
1988-05-02,48.4,8.2,0.004516008,0
1988-05-02,48.4,8.45,0.0042838636,0
1988-05-03,48.4,8.45,0.005480138,0
1988-05-03,48.4,8.2,0.0037352187,0
1988-05-03,48.65,8.45,0.0054412778,0
1988-05-03,48.65,8.2,0.0039916057,0
1988-05-04,48.65,8.2,0.0010582425,0
1988-05-04,48.65,8.45,0.0018104102,0
1988-05-04,48.4,8.2,0.0014267942,0
1988-05-04,48.4,8.45,0.0023649137,0
1988-05-05,48.65,8.2,0.00038848363,0
1988-05-05,48.65,8.45,0.0010507907,0
1988-05-05,48.4,8.2,0.00036583075,0
1988-05-05,48.4,8.45,0.00073352084,0
1988-05-06,48.4,8.45,0.00012822781,0
1988-05-06,48.65,8.2,0.00016766867,0
1988-05-06,48.65,8.45,0.00025405863,0
1988-05-06,48.4,8.2,0.00012308924,0
1988-05-07,48.4,8.2,0.0005996558,0
1988-05-07,48.4,8.45,0.00067662867,0
1988-05-07,48.65,8.2,0.0004105032,0
1988-05-07,48.65,8.45,0.00050501386,0
1988-05-08,48.65,8.2,0.003547556,0
1988-05-08,48.65,8.45,0.0045778556,0
1988-05-08,48.4,8.2,0.006142988,0
1988-05-08,48.4,8.45,0.0051043364,0
1988-05-09,48.65,8.2,0.009812022,0
1988-05-09,48.65,8.45,0.010050485,0
1988-05-09,48.4,8.2,0.012574078,0
1988-05-09,48.4,8.45,0.012480483,0
1988-05-10,48.65,8.2,0.0020198633,0
1988-05-10,48.65,8.45,0.0043159383,0
1988-05-10,48.4,8.2,0.0027268287,0
1988-05-10,48.4,8.45,0.0056762896,0
1988-05-11,48.4,8.45,0.0036493998,0
1988-05-11,48.4,8.2,0.0051719844,0
1988-05-11,48.65,8.2,0.0031101515,0
1988-05-11,48.65,8.45,0.0026798246,0
1988-05-12,48.65,8.2,5.724513e-07,0
1988-05-12,48.65,8.45,2.852547e-07,0
1988-05-12,48.4,8.2,1.3541337e-05,0
1988-05-12,48.4,8.45,8.682641e-06,0
1988-05-13,48.65,8.2,0.00061689044,0
1988-05-13,48.65,8.45,0.00057870295,0
1988-05-13,48.4,8.2,0.00079570164,0
1988-05-13,48.4,8.45,0.0004053096,0
1988-05-14,48.65,8.2,0.0019314936,0
1988-05-14,48.65,8.45,0.0021627673,0
1988-05-14,48.4,8.2,0.0040732296,0
1988-05-14,48.4,8.45,0.0030351996,0
1988-05-15,48.4,8.45,0.0072544217,0
1988-05-15,48.4,8.2,0.00813301,0
1988-05-15,48.65,8.45,0.004881123,0
1988-05-15,48.65,8.2,0.0046535768,0
1988-05-16,48.65,8.2,0.0075625433,0
1988-05-16,48.65,8.45,0.010150708,0
1988-05-16,48.4,8.2,0.009069571,0
1988-05-16,48.4,8.45,0.011610093,0
1988-05-17,48.65,8.2,0.008605193,0
1988-05-17,48.65,8.45,0.012260154,0
1988-05-17,48.4,8.2,0.009564816,0
1988-05-17,48.4,8.45,0.011752895,0
1988-05-18,48.65,8.2,0.014296588,0
1988-05-18,48.65,8.45,0.0145319905,0
1988-05-18,48.4,8.2,0.015436879,0
1988-05-18,48.4,8.45,0.016722085,0
1988-05-19,48.4,8.2,0.007913326,0
1988-05-19,48.4,8.45,0.011831415,0
1988-05-19,48.65,8.45,0.011226798,0
1988-05-19,48.65,8.2,0.0075643584,0
1988-05-20,48.65,8.2,0.003554832,0
1988-05-20,48.65,8.45,0.00440189,0
1988-05-20,48.4,8.2,0.0049086586,0
1988-05-20,48.4,8.45,0.0051053,0
1988-05-21,48.65,8.2,0.0009928783,0
1988-05-21,48.65,8.45,0.001398808,0
1988-05-21,48.4,8.2,0.001132045,0
1988-05-21,48.4,8.45,0.001190635,0
1988-05-22,48.65,8.2,0.0,0
1988-05-22,48.65,8.45,0.0,0
1988-05-22,48.4,8.2,0.0,0
1988-05-22,48.4,8.45,0.0,0
1988-05-23,48.4,8.2,0.0,0
1988-05-23,48.4,8.45,0.0,0
1988-05-23,48.65,8.45,0.0,0
1988-05-23,48.65,8.2,0.0,0
1988-05-24,48.65,8.2,0.0022905255,0
1988-05-24,48.65,8.45,0.0017459932,0
1988-05-24,48.4,8.2,0.0019033038,0
1988-05-24,48.4,8.45,0.0034330636,0
1988-05-25,48.65,8.2,1.0296822e-05,0
1988-05-25,48.65,8.45,8.7705885e-06,0
1988-05-25,48.4,8.2,5.4303873e-06,0
1988-05-25,48.4,8.45,9.5426e-07,0
1988-05-26,48.65,8.2,0.0018212518,0
1988-05-26,48.65,8.45,0.0007566139,0
1988-05-26,48.4,8.2,0.0042140223,0
1988-05-26,48.4,8.45,0.0007321135,0
1988-05-27,48.4,8.45,0.011305104,0
1988-05-27,48.4,8.2,0.015368971,0
1988-05-27,48.65,8.45,0.015099269,0
1988-05-27,48.65,8.2,0.014830154,0
1988-05-28,48.65,8.2,0.0015119194,0
1988-05-28,48.65,8.45,0.0009054311,0
1988-05-28,48.4,8.2,0.002438508,0
1988-05-28,48.4,8.45,0.0018306898,0
1988-05-29,48.65,8.2,0.0011938618,0
1988-05-29,48.65,8.45,0.001259402,0
1988-05-29,48.4,8.2,0.0015036834,0
1988-05-29,48.4,8.45,0.001806242,0
1988-05-30,48.65,8.2,0.003517254,0
1988-05-30,48.65,8.45,0.0028374207,0
1988-05-30,48.4,8.2,0.0037159403,0
1988-05-30,48.4,8.45,0.003673765,0
1988-05-31,48.4,8.45,0.0030075263,0
1988-05-31,48.4,8.2,0.002699894,0
1988-05-31,48.65,8.2,0.004034376,0
1988-05-31,48.65,8.45,0.0042741117,0
1988-06-01,48.65,8.2,0.0040367064,0
1988-06-01,48.65,8.45,0.0051701823,0
1988-06-01,48.4,8.2,0.006514788,0
1988-06-01,48.4,8.45,0.008212788,0
1988-06-02,48.65,8.2,0.0031861267,0
1988-06-02,48.65,8.45,0.0023551742,0
1988-06-02,48.4,8.2,0.0028123534,0
1988-06-02,48.4,8.45,0.0017275924,0
1988-06-03,48.65,8.2,0.00039251894,0
1988-06-03,48.65,8.45,0.00050657487,0
1988-06-03,48.4,8.2,0.00031424384,0
1988-06-03,48.4,8.45,0.00039079585,0
1988-06-04,48.65,8.45,0.010462175,0
1988-06-04,48.4,8.45,0.011848049,0
1988-06-04,48.65,8.2,0.007965643,0
1988-06-04,48.4,8.2,0.009998458,0
1988-06-05,48.65,8.2,0.0013726274,0
1988-06-05,48.65,8.45,0.0019210388,0
1988-06-05,48.4,8.2,0.0021759681,0
1988-06-05,48.4,8.45,0.0035599938,0
1988-06-06,48.65,8.2,0.017896326,0
1988-06-06,48.65,8.45,0.021135285,0
1988-06-06,48.4,8.2,0.018845515,0
1988-06-06,48.4,8.45,0.018718066,0
