date,t2m_mean,tp_sum
26/05/2006,11.604745441936132,0.0522807274339296
27/05/2006,9.03809544193613,0.0
28/05/2006,10.78809544193613,0.1219883623007367
29/05/2006,11.42142644193613,1.6555564628882151
30/05/2006,9.938089441936132,1.3070181088187869
31/05/2006,13.40473344193613,0.1568421874370857
01/06/2006,18.85474544193613,1.463860347608842
02/06/2006,16.93805844193613,6.482810016936584
03/06/2006,12.988077441936133,6.064564485041776
04/06/2006,9.03809544193613,0.0
05/06/2006,7.504739741936131,1.4290065532842744
06/06/2006,9.871408441936133,0.2265498274391898
07/06/2006,13.65473344193613,4.461289288793667
08/06/2006,15.421396441936132,0.836491638942874
09/06/2006,8.30475804193613,0.0
10/06/2006,7.788064941936131,0.0
11/06/2006,7.888101441936131,0.0
12/06/2006,11.38807144193613,0.4530996137960044
13/06/2006,14.054758441936132,0.9759068984058944
14/06/2006,13.054758441936132,6.709359926540525
15/06/2006,14.838083441936131,0.0
16/06/2006,15.738046441936133,0.0
17/06/2006,14.754739441936133,2.8754402502250853
18/06/2006,18.90473344193613,0.0
19/06/2006,18.30475844193613,0.0348538174334035
20/06/2006,17.10474544193613,0.0
21/06/2006,17.221414441936133,0.0
22/06/2006,18.27140244193613,0.0
23/06/2006,16.53809544193613,4.879534492029473
24/06/2006,21.10474544193613,0.0
25/06/2006,20.92142644193613,0.0
26/06/2006,21.02140244193613,0.9933337955681784
27/06/2006,19.78809544193613,1.3767259439621742
28/06/2006,19.85474544193613,0.0
29/06/2006,20.93808844193613,0.0
30/06/2006,19.521432441936128,9.915912290990764
01/07/2006,20.80475844193613,10.822110614770512
02/07/2006,22.25473944193613,17.479190096318437
03/07/2006,24.221414441936133,18.960478573560827
04/07/2006,24.471414441936133,12.66936417891511
05/07/2006,19.471445441936133,0.6099418115036841
06/07/2006,18.60474544193613,0.0
07/07/2006,14.354745441936132,0.0
08/07/2006,14.57142044193613,0.0
09/07/2006,14.65476444193613,0.0
10/07/2006,17.40473344193613,0.0
11/07/2006,19.53809544193613,0.0
12/07/2006,20.95472144193613,0.0
13/07/2006,21.75473944193613,0.0
14/07/2006,19.38807144193613,0.0
15/07/2006,18.55475844193613,0.0
16/07/2006,20.621408441936133,12.059420395457405
17/07/2006,21.53809544193613,0.0
18/07/2006,18.68808844193613,0.0
19/07/2006,17.471414441936133,0.0
20/07/2006,16.07139044193613,1.9692406118093215
21/07/2006,18.48807744193613,7.214740190741005
22/07/2006,20.55475844193613,0.0
23/07/2006,21.10474544193613,1.2373105201696522
24/07/2006,20.371408441936133,0.2788305394672288
25/07/2006,20.60474544193613,0.644795646910627
26/07/2006,21.60474544193613,0.470526510958288
27/07/2006,22.70475244193613,19.117321223174635
28/07/2006,22.18805844193613,0.0
29/07/2006,21.17142644193613,0.0
30/07/2006,19.63807144193613,10.90924600439419
31/07/2006,20.55475844193613,0.3659650869022104
01/08/2006,18.221414441936133,0.0
02/08/2006,19.25473944193613,0.0
03/08/2006,21.80475844193613,0.0
04/08/2006,23.73807744193613,0.0
05/08/2006,22.95472144193613,0.0697076348668071
06/08/2006,22.17139644193613,0.0
07/08/2006,20.60474544193613,0.0
08/08/2006,17.80475844193613,0.470526510958288
09/08/2006,19.521432441936128,0.0
10/08/2006,17.838083441936128,0.0
11/08/2006,15.838083441936131,0.0
12/08/2006,14.421396441936132,0.0
13/08/2006,13.15476444193613,0.0
14/08/2006,11.071390441936131,7.023043911132131
15/08/2006,12.804758441936132,0.0
16/08/2006,16.50477044193613,1.3244451703105722
17/08/2006,15.088083441936131,2.004094406133889
18/08/2006,12.421396441936132,1.5335679362579766
19/08/2006,14.888101441936133,0.0
20/08/2006,15.03809544193613,0.0
21/08/2006,19.17139644193613,0.0
22/08/2006,21.17139644193613,0.0
23/08/2006,19.821420441936134,0.0
24/08/2006,15.03809544193613,0.0
25/08/2006,12.93805844193613,0.0
26/08/2006,16.12143894193613,0.0
27/08/2006,15.68805844193613,0.0
28/08/2006,13.65473344193613,7.580705934961222
29/08/2006,11.804758441936132,11.083514811687524
30/08/2006,14.65476444193613,7.162459745748407
31/08/2006,14.65473344193613,0.5576610789344576
01/09/2006,15.704721441936131,0.1394152697336143
02/09/2006,12.454721441936131,0.0
03/09/2006,16.121408441936133,0.0
04/09/2006,19.93805844193613,0.0
05/09/2006,16.821420441936134,0.1916960125734348
06/09/2006,14.854745441936132,2.335205863041034
07/09/2006,11.70475194193613,6.674506296545459
08/09/2006,9.65476444193613,0.0348538174334035
09/09/2006,11.42142644193613,0.0
10/09/2006,13.671396441936132,12.861059143887973
11/09/2006,15.921396441936132,2.927720695217684
12/09/2006,15.38807144193613,0.0
13/09/2006,15.28809544193613,0.0
14/09/2006,11.65473344193613,0.0
15/09/2006,8.588083441936131,0.0
16/09/2006,8.671396441936132,0.0
17/09/2006,5.938058841936131,0.0
18/09/2006,7.454751941936131,0.0
19/09/2006,8.704721441936131,0.0
20/09/2006,9.671396441936132,0.0
21/09/2006,10.704721441936131,0.0
22/09/2006,10.82142044193613,2.1435099120911625
23/09/2006,16.221445441936133,7.52842417533261
24/09/2006,15.57142044193613,0.0
25/09/2006,15.90476444193613,0.0
26/09/2006,14.17142644193613,0.0
27/09/2006,13.78809544193613,0.0522807274339296
28/09/2006,12.054758441936132,10.52585344517644
29/09/2006,11.954721441936131,0.0
30/09/2006,12.32142044193613,0.0
01/10/2006,14.204721441936131,5.088657915294884
02/10/2006,14.254770441936133,15.562229929501717
03/10/2006,10.738077441936133,9.271115534855998
04/10/2006,3.488077141936131,7.981525309176505
05/10/2006,4.004739741936131,2.526901813990906
06/10/2006,2.871408441936131,9.201408274865868
07/10/2006,1.9714145419361309,43.23616201408944
08/10/2006,9.65476444193613,17.49661691131597
09/10/2006,9.354745441936132,3.659650869022105
10/10/2006,8.504770441936131,0.0174269087167017
11/10/2006,5.854745841936131,0.0
12/10/2006,9.304758441936132,0.0
13/10/2006,12.588083441936131,0.0
14/10/2006,11.754739441936133,0.0
15/10/2006,9.90473344193613,0.0
16/10/2006,5.054758041936131,0.0
17/10/2006,2.7047519419361308,0.0
18/10/2006,4.904733441936131,0.0
19/10/2006,5.488077141936131,4.23473872187172
20/10/2006,7.521402441936131,14.516615771105691
21/10/2006,6.621408441936131,2.7883051892604107
22/10/2006,11.688089441936132,0.0348538174334035
23/10/2006,10.354745441936132,2.2829250893894324
24/10/2006,7.021432841936131,0.0
25/10/2006,7.888071041936131,0.0
26/10/2006,5.704721441936131,0.0
27/10/2006,6.121408441936131,0.0
28/10/2006,5.121408441936131,0.0
29/10/2006,5.688089441936131,6.273686922330176
30/10/2006,11.371408441936133,8.992284522941452
31/10/2006,14.771432441936131,4.670411726082068
01/11/2006,6.954751941936131,2.753451723594847
02/11/2006,6.471414441936131,1.638129319231679
03/11/2006,8.67142644193613,4.374154227828993
04/11/2006,9.021432441936131,0.0
05/11/2006,10.338083441936131,0.0
06/11/2006,9.40473344193613,0.0
07/11/2006,8.80472744193613,0.0
08/11/2006,6.938089441936131,0.0
09/11/2006,7.321420441936131,0.0
10/11/2006,6.971414441936131,0.0
11/11/2006,6.971384041936131,0.0
12/11/2006,5.888071041936131,4.217311906874187
13/11/2006,7.604745841936131,0.1568421874370857
14/11/2006,10.854745441936132,0.4530996137960044
15/11/2006,9.40473344193613,0.1045614548678592
16/11/2006,6.604745841936131,25.269018468568067
17/11/2006,5.354745841936131,1.150175952193483
18/11/2006,5.354745841936131,0.2788305394672288
19/11/2006,8.871408441936131,0.0
20/11/2006,11.57142044193613,0.0
21/11/2006,10.504739441936133,0.0
22/11/2006,9.188089441936132,0.0
23/11/2006,7.504739741936131,0.0
24/11/2006,6.821420441936131,0.0
25/11/2006,5.838083441936131,0.1916960125734348
26/11/2006,5.454751941936131,0.0174269087167017
27/11/2006,5.688058841936131,19.55299159811296
28/11/2006,3.504739741936131,11.62374870588307
29/11/2006,3.0380954419361306,0.1394152697336143
30/11/2006,0.9880771419361308,0.0348538174334035
01/12/2006,-0.1952419580638693,0.0
02/12/2006,4.638071041936131,0.0
03/12/2006,8.488077441936131,0.0
04/12/2006,9.70475194193613,0.0
05/12/2006,7.171426741936131,0.0
06/12/2006,2.754739741936131,0.6273687497483432
07/12/2006,4.538064941936131,0.0
08/12/2006,6.521432841936131,0.0
09/12/2006,6.971445041936131,0.0
10/12/2006,6.721445041936131,0.0174269087167017
11/12/2006,9.15473344193613,4.182458276879121
12/12/2006,7.838083441936131,0.7319301738044209
13/12/2006,7.388071041936131,17.845157155174668
14/12/2006,0.4380588319361305,13.540708872699792
15/12/2006,-1.861928958063869,4.618130952430466
16/12/2006,-0.2785854580638691,0.6099418115036841
17/12/2006,0.7380466219361308,0.0
18/12/2006,2.8047580419361307,0.0
19/12/2006,1.8214206419361307,0.0871345474349816
20/12/2006,0.3214206489361313,17.566324171306103
21/12/2006,-2.228567158063869,11.832870485853462
22/12/2006,-1.745260258063869,3.4156744730796342
23/12/2006,-1.895254158063869,0.0348538174334035
24/12/2006,-4.2785855580638685,0.0
25/12/2006,-4.07860355806387,0.0
26/12/2006,-0.4619350580638688,0.0
27/12/2006,5.654733441936131,4.339300269174924
28/12/2006,8.754739441936131,1.882106372492156
29/12/2006,8.15476414193613,0.0
30/12/2006,3.7714328419361305,1.1327491371959495
31/12/2006,8.82142044193613,0.0
01/01/2007,6.688089441936131,0.0
02/01/2007,1.438058841936131,10.700122252469775
03/01/2007,2.4714144419361315,4.635558096087003
04/01/2007,4.1547641419361305,1.2721643966589702
05/01/2007,4.471414441936131,0.0
06/01/2007,6.738107441936131,0.0
07/01/2007,5.604745841936131,31.490425603223645
08/01/2007,6.821420441936131,9.393103897156736
09/01/2007,9.471414441936131,10.316730350570031
10/01/2007,9.338083441936131,0.0174269087167017
11/01/2007,6.171426741936131,10.822110614770512
12/01/2007,6.038064941936131,8.138367301472307
13/01/2007,7.588083441936131,5.210645620277615
14/01/2007,5.004739741936131,4.35672741283146
15/01/2007,0.5714206419361307,0.0348538174334035
16/01/2007,3.971414441936132,0.0
17/01/2007,7.504739741936131,0.0
18/01/2007,9.604745441936132,0.0
19/01/2007,10.15476444193613,0.0
20/01/2007,9.488077441936133,0.0
21/01/2007,4.521432841936131,0.0
22/01/2007,1.7880649419361312,0.0
23/01/2007,-3.1785793580638693,0.0
24/01/2007,-7.045248058063869,0.0348538174334035
25/01/2007,-7.011953558063869,6.709359926540525
26/01/2007,-7.0118925580638685,22.254163698362717
27/01/2007,-2.5285855580638685,16.921528072489345
28/01/2007,0.8047275419361313,19.831821952709497
29/01/2007,1.254739741936131,0.7145032766421372
30/01/2007,1.4547519419361308,0.2614036217637573
31/01/2007,0.871408441936131,0.261403642304945
01/02/2007,2.121408441936131,1.777544825188952
02/02/2007,3.7047519419361303,0.958480001243611
03/02/2007,2.754739741936131,1.3070181088187869
04/02/2007,1.2547702419361313,9.13170035755773
05/02/2007,2.7047214419361314,18.82106142430853
06/02/2007,0.6713962419361312,20.197787696929712
07/02/2007,1.3380832419361308,13.22702488810819
08/02/2007,2.9213962419361312,6.291115051963723
09/02/2007,3.404733641936131,0.5402341817721739
10/02/2007,3.7714024419361305,1.0630413842173134
11/02/2007,4.604745841936131,0.5053803874476064
12/02/2007,5.571420441936131,0.0174269087167017
13/02/2007,3.7047519419361303,0.6099418525860595
14/02/2007,3.4714144419361315,0.0
15/02/2007,3.838083241936131,0.1045614548678592
16/02/2007,3.0380954419361306,8.870296817958723
17/02/2007,2.4214267419361306,17.618605930934713
18/02/2007,3.9881076419361294,10.42129124055523
19/02/2007,3.388071041936131,33.26796862078808
20/02/2007,3.754739741936131,19.413577078132697
21/02/2007,5.471414441936131,29.381770471434063
22/02/2007,6.088083441936131,6.744213556535591
23/02/2007,6.621408441936131,12.79135188389784
24/02/2007,5.938089441936131,2.858013106568549
25/02/2007,4.954751941936131,0.0
26/02/2007,3.404733641936131,0.0
27/02/2007,3.3047580419361307,7.075325013442735
28/02/2007,7.071420441936131,0.0348538174334035
01/03/2007,5.238077141936131,17.113226981370246
02/03/2007,4.004739741936131,7.876962447237288
03/03/2007,6.838083441936131,15.910767544088383
04/03/2007,6.421426741936131,5.053803956640815
05/03/2007,6.454721441936131,9.096846727562664
06/03/2007,6.671396441936131,2.892867065222618
07/03/2007,6.188058841936131,2.352632678038567
08/03/2007,4.921426741936131,23.96199945593701
09/03/2007,4.704751941936131,18.333109289741603
10/03/2007,2.904733641936131,11.832871800489476
11/03/2007,3.438089441936131,0.0
12/03/2007,4.821420441936131,0.0
13/03/2007,7.271402441936131,0.0
14/03/2007,6.771402441936131,0.0
15/03/2007,6.638071041936131,0.0
16/03/2007,6.604745841936131,0.0
17/03/2007,4.804758041936131,0.0
18/03/2007,4.888071041936131,0.8539186182699086
19/03/2007,0.3047580519361315,2.736024908597314
20/03/2007,-0.5952663580638689,0.5402341817721739
21/03/2007,-0.4619350580638688,10.734975882464845
22/03/2007,-0.995260258063869,26.349486256959157
23/03/2007,-0.4619045580638694,8.696028010665387
24/03/2007,-0.1619167580638691,0.0
25/03/2007,2.704782441936131,0.0
26/03/2007,6.571420441936131,0.0697076348668071
27/03/2007,5.621408441936131,15.701645764117991
28/03/2007,5.571420441936131,0.7319301738044209
29/03/2007,6.204782441936131,0.0174269087167017
30/03/2007,6.121408441936131,0.0
31/03/2007,3.0214024419361305,0.0
01/04/2007,5.871408441936131,0.0
02/04/2007,8.338083441936131,2.021521549790425
03/04/2007,7.171396441936131,2.526901813990906
04/04/2007,2.5047702419361304,3.241405008468292
05/04/2007,4.738046441936131,0.0
06/04/2007,8.63807144193613,17.566324171306103
07/04/2007,9.03809544193613,10.10760791328163
08/04/2007,6.771402441936131,0.6970762973151027
09/04/2007,9.054758441936132,0.0
10/04/2007,9.588083441936131,3.3111129257764302
11/04/2007,10.754770441936133,4.513569733786266
12/04/2007,13.32142044193613,13.836966042293868
13/04/2007,15.68805844193613,16.20702602831847
14/04/2007,16.28809544193613,12.878485958885502
15/04/2007,15.871408441936133,1.7426908665348828
16/04/2007,15.204721441936131,0.0
17/04/2007,14.988046441936133,2.701170949943245
18/04/2007,7.988107441936131,9.358250267161669
19/04/2007,8.604745441936132,6.709359926540525
20/04/2007,9.671396441936132,5.280353866244757
21/04/2007,10.40473344193613,8.748308455657986
22/04/2007,12.754739441936133,1.1327491371959495
23/04/2007,15.271432441936131,2.056375344114993
24/04/2007,16.05475844193613,0.0
25/04/2007,16.65476444193613,0.0
26/04/2007,15.67142644193613,3.136843789824092
27/04/2007,15.90473344193613,0.0
28/04/2007,15.57142044193613,0.0
29/04/2007,15.838083441936131,0.1219883623007367
30/04/2007,12.438089441936132,0.0
01/05/2007,11.621408441936133,0.2614036217637573
02/05/2007,11.988077441936133,0.0
03/05/2007,11.47138444193613,0.0
04/05/2007,12.488077441936133,0.0
05/05/2007,10.65473344193613,6.657079481547926
06/05/2007,13.53809544193613,0.1916960125734348
07/05/2007,11.67142644193613,13.261878518103254
08/05/2007,11.471414441936131,10.909244689758175
09/05/2007,11.07142044193613,0.0871345474349816
10/05/2007,15.42142644193613,3.398247329423098
11/05/2007,13.72138444193613,20.964572815365216
12/05/2007,13.27140244193613,21.99276015876371
13/05/2007,17.30475844193613,4.496142918788733
14/05/2007,10.254739441936133,5.524329933528223
15/05/2007,7.188089441936131,0.0
16/05/2007,8.471414441936131,0.0
17/05/2007,8.338083441936131,1.3767258617974234
18/05/2007,10.32142044193613,0.5576610789344576
19/05/2007,15.18805844193613,6.343394839638314
20/05/2007,17.771432441936128,5.001522525671207
21/05/2007,19.021432441936128,2.6663171556186773
22/05/2007,18.17142644193613,3.241405008468292
23/05/2007,18.20472144193613,0.0
24/05/2007,18.70472144193613,0.0
25/05/2007,20.95475244193613,0.0697076348668071
26/05/2007,18.92139644193613,0.0
27/05/2007,13.721445441936131,0.0
28/05/2007,7.188058841936131,0.0
29/05/2007,6.688089441936131,2.753451723594847
30/05/2007,9.521432441936131,0.0
31/05/2007,12.671396441936132,0.0
01/06/2007,10.77140244193613,0.0174269087167017
02/06/2007,12.588083441936131,8.539186018369584
03/06/2007,14.954721441936131,5.088657915294884
04/06/2007,16.27143244193613,0.2788305394672288
05/06/2007,16.721414441936133,22.84667803755086
06/06/2007,17.271432441936128,0.5576611610992084
07/06/2007,18.821420441936134,10.334157165567564
08/06/2007,19.45472144193613,3.607370424029506
09/06/2007,18.088083441936128,0.0
10/06/2007,18.338083441936128,7.720121112259492
11/06/2007,17.371408441936133,0.2265498274391898
12/06/2007,17.43805844193613,0.1916960125734348
13/06/2007,17.921396441936132,4.199885091876654
14/06/2007,19.20472144193613,0.6796494001528189
15/06/2007,14.021432441936131,0.0
16/06/2007,14.07142044193613,0.0
17/06/2007,16.971414441936133,1.0107607748952128
18/06/2007,17.721414441936133,0.0174269087167017
19/06/2007,20.57139044193613,0.0
20/06/2007,20.45475244193613,18.001995860880438
21/06/2007,14.838083441936131,8.783162085653052
22/06/2007,12.871408441936133,1.777544825188952
23/06/2007,12.77140244193613,0.0
24/06/2007,16.80475844193613,0.0
25/06/2007,14.954721441936131,0.0
26/06/2007,10.304758441936132,1.5335681005874784
27/06/2007,9.70475194193613,2.9974282838668187
28/06/2007,10.53809544193613,1.0630413842173134
29/06/2007,12.854745441936132,2.8754399215660817
30/06/2007,14.521432441936131,4.652984911084536
01/07/2007,17.171396441936132,0.0348538174334035
02/07/2007,13.804758441936132,0.0
03/07/2007,12.521432441936131,0.0
04/07/2007,10.621408441936133,0.6273687497483432
05/07/2007,10.504739441936133,26.366915701228717
06/07/2007,13.40473344193613,20.04094636195192
07/07/2007,14.888101441936133,2.404913616019671
08/07/2007,16.08808344193613,1.6381294835611806
09/07/2007,13.088083441936131,0.261403642304945
10/07/2007,9.40473344193613,10.334157165567564
11/07/2007,10.788064941936131,8.521757888736039
12/07/2007,13.57142044193613,2.178363706415729
13/07/2007,18.60474544193613,29.64317269639705
14/07/2007,21.85474544193613,1.672983277885748
15/07/2007,23.93808844193613,3.868773963628513
16/07/2007,24.35474544193613,0.2962574366295124
17/07/2007,20.13807144193613,0.0
18/07/2007,18.80475844193613,0.2439767246014736
19/07/2007,19.17142644193613,8.626320093357249
20/07/2007,19.45475244193613,0.0697076348668071
21/07/2007,15.421396441936132,0.5402341817721739
22/07/2007,14.754770441936133,6.657079481547926
23/07/2007,15.88807144193613,0.3136843748741715
24/07/2007,13.471414441936131,0.0
25/07/2007,15.288064941936131,0.0
26/07/2007,18.47138444193613,0.0
27/07/2007,17.421426441936134,0.0
28/07/2007,16.221414441936133,0.0
29/07/2007,14.804758441936132,0.0
30/07/2007,11.421396441936132,0.0
31/07/2007,11.788064941936131,0.0
01/08/2007,14.971414441936131,0.0
02/08/2007,16.588083441936128,0.0
03/08/2007,14.838083441936131,1.6904102572127826
04/08/2007,16.554728441936128,0.0
05/08/2007,19.40473344193613,0.0871345474349816
06/08/2007,20.13807144193613,1.0978953428713822
07/08/2007,16.10474544193613,26.384342516226248
08/08/2007,13.40473344193613,3.380820514425565
09/08/2007,11.471414441936131,0.0
10/08/2007,12.004739441936133,15.42281540952145
11/08/2007,15.788064941936131,0.3485381897399267
12/08/2007,16.75473944193613,0.0
13/08/2007,17.13810144193613,0.0522807274339296
14/08/2007,18.38807144193613,0.9933337955681784
15/08/2007,22.85474544193613,0.0
16/08/2007,15.804758441936132,7.545852304966156
17/08/2007,13.221414441936131,0.6970763794798535
18/08/2007,13.65473344193613,9.305969164851064
19/08/2007,15.15473344193613,0.0
20/08/2007,13.104745441936132,0.0
21/08/2007,12.93805844193613,0.0
22/08/2007,13.771432441936131,0.0
23/08/2007,15.30472744193613,0.0
24/08/2007,16.971414441936133,0.0174269087167017
25/08/2007,18.304728441936128,0.0174269087167017
26/08/2007,18.45475244193613,2.8405862915710163
27/08/2007,16.95475244193613,24.153697050181904
28/08/2007,14.604745441936132,2.1609367270886954
29/08/2007,12.221414441936131,0.0
30/08/2007,12.004739441936133,0.0
31/08/2007,12.32142044193613,0.0
01/09/2007,12.40476444193613,0.0
02/09/2007,13.338083441936131,0.0
03/09/2007,11.554758441936132,0.0
04/09/2007,7.538095441936131,0.1045614548678592
05/09/2007,7.604745841936131,0.0174269087167017
06/09/2007,7.921396441936131,4.705265356077134
07/09/2007,10.38807144193613,0.0174269087167017
08/09/2007,12.004739441936133,0.0
09/09/2007,12.221445441936131,0.0
10/09/2007,15.02140244193613,0.0
11/09/2007,17.821420441936134,0.0
12/09/2007,16.22138444193613,0.0
13/09/2007,15.254739441936133,0.0
14/09/2007,14.988077441936133,0.0174269087167017
15/09/2007,13.07142044193613,0.6099418115036841
16/09/2007,15.838083441936131,0.4530996548783799
17/09/2007,10.721414441936131,0.8016378446183067
18/09/2007,8.65473344193613,0.0174269087167017
19/09/2007,8.588083441936131,0.0
20/09/2007,7.854745841936131,8.225501376459972
21/09/2007,11.671396441936132,0.4356727577160961
22/09/2007,13.78809544193613,1.2198836230073682
23/09/2007,14.57142044193613,8.347489738760709
24/09/2007,15.054758441936132,3.7990663749793776
25/09/2007,9.90476444193613,7.301874923046676
26/09/2007,7.371408441936131,5.140938360287483
27/09/2007,7.004739741936131,3.555089321718901
28/09/2007,7.404764141936131,7.876963104555295
29/09/2007,10.088083441936131,16.869247627496748
30/09/2007,10.88807144193613,15.004567905672625
01/10/2007,14.28809544193613,1.4812873269358764
02/10/2007,15.371408441936133,12.651936049281565
03/10/2007,15.82142044193613,7.737547927257025
