date,t2m_mean,tp_sum,flow_m3_s
1981-05-03,5.220827500000041,1.128142025,16.358
1981-05-04,5.1808450000000335,7.753480925,18.598
1981-05-05,5.367405000000019,5.765433075,20.365
1981-05-06,7.523177500000031,3.04654135,22.051
1981-05-07,13.47277250000002,0.0,19.013
1981-05-08,13.824575000000038,0.3786240474999,19.25
1981-05-09,16.062220000000025,0.00252373685,16.405
1981-05-10,18.19766000000004,0.04425136225,10.997
1981-05-11,12.511300000000006,8.22359705,14.253
1981-05-12,10.544477500000028,1.321834425,14.093
1981-05-13,11.918205,1.371493,14.094
1981-05-14,11.98893750000002,1.26851345,17.251
1981-05-15,12.358937500000025,0.380137805,12.42
1981-05-16,13.190445000000013,6.579560275,8.317
1981-05-17,11.095280000000002,3.1645362499999,8.162
1981-05-18,13.594817500000032,0.0202416215,9.38
1981-05-19,17.813607500000046,0.018726088925,8.854
1981-05-20,18.852220000000045,0.0,7.764
1981-05-21,21.188907500000028,4.04370925,7.112
1981-05-22,13.283982500000036,10.118702,7.701
1981-05-23,13.98713250000003,0.2356398425,5.946
1981-05-24,12.71270000000004,5.897708325,6.22
1981-05-25,10.137387500000044,19.79000275,8.723
1981-05-26,9.511807500000032,13.31462,12.62
1981-05-27,9.81438750000001,12.7377697499999,24.395
1981-05-28,11.188435000000029,4.013885825,20.225
1981-05-29,13.935797500000035,6.212193924999999,16.0
1981-05-30,16.579180000000008,3.0512620499999,13.97
1981-05-31,19.172067500000026,2.9984792,10.395
1981-06-01,20.860692500000027,1.87252995,13.484
1981-06-02,21.750902499999995,11.618809125,11.231
1981-06-03,18.012110000000007,19.8679305,15.377
1981-06-04,11.744072500000016,6.180724925,24.173
1981-06-05,14.463867500000047,0.007273909425,21.106
1981-06-06,16.308712500000013,1.5183459,12.744
1981-06-07,18.05984250000006,2.040297975,9.485
1981-06-08,18.000680000000045,12.4612275,8.216
1981-06-09,17.02884000000006,15.636577499999998,9.779
1981-06-10,14.753827500000057,1.15237944,11.566
1981-06-11,16.40127000000001,0.0,8.137
1981-06-12,17.636157500000024,2.16423695,6.346
1981-06-13,15.639897500000018,0.0618852849999999,6.607
1981-06-14,17.864892499999996,0.0,6.21
1981-06-15,21.023742500000026,0.0,5.479
1981-06-16,16.60433500000005,1.7148632499999998,5.729
1981-06-17,10.947757500000025,1.651782625,5.25
1981-06-18,8.365814999999998,3.865492125,5.835
1981-06-19,9.27853250000004,1.549421525,6.221
1981-06-20,9.84036500000002,1.719231725,5.205
1981-06-21,10.55925000000002,5.52321035,5.482
1981-06-22,9.65270750000002,5.491868425,5.858
1981-06-23,13.589307500000018,1.418579575,6.505
1981-06-24,14.939807500000027,1.584605965,5.399
1981-06-25,15.652710000000011,2.0698536999999,5.166
1981-06-26,15.198372500000003,5.902320625,5.516
1981-06-27,16.08484500000003,1.520779425,4.899
1981-06-28,17.888907500000016,7.33702325,4.626
1981-06-29,11.39455750000002,11.70171925,6.012
1981-06-30,10.753315000000043,0.4826904774999,6.415
1981-07-01,14.384100000000046,0.160849965,4.273
1981-07-02,17.89349500000003,2.572813275,4.034
1981-07-03,14.690845000000024,26.070382,5.461
1981-07-04,14.491135000000044,0.9926525875,8.6
1981-07-05,17.0985675,0.2483424699999999,5.33
1981-07-06,17.65503000000001,1.9027154325,4.745
1981-07-07,19.52292,0.7001346125,4.659
1981-07-08,21.559090000000023,0.0140152485,4.588
1981-07-09,22.00639750000005,0.0344892385,4.536
1981-07-10,20.439400000000035,5.89355125,4.99
1981-07-11,18.46307250000001,10.9606329,7.707
1981-07-12,17.368975000000034,1.675566175,5.422
1981-07-13,15.485975000000051,8.548286325,5.961
1981-07-14,15.890777500000013,1.299174925,6.594
1981-07-15,16.43737500000003,2.328884375,6.463
1981-07-16,17.739022500000033,2.5689318,6.381
1981-07-17,15.610510000000032,9.75225275,6.581
1981-07-18,12.198195000000055,17.8047675,6.514
1981-07-19,10.627965000000016,5.165621625,6.577
1981-07-20,11.886197500000035,10.46739775,7.388
1981-07-21,14.377925000000005,2.217600225,18.428
1981-07-22,17.48245000000003,3.69865965,10.176
1981-07-23,14.407302500000014,25.3937115,9.767
1981-07-24,12.925250000000004,1.0418608,10.128
1981-07-25,11.265867500000011,11.879624125,11.178
1981-07-26,11.9957675,3.2532493,15.524
1981-07-27,14.4025575,4.858261925,12.434
1981-07-28,15.053805000000011,0.2823369849999,11.962
1981-07-29,18.431682500000026,7.150447500000001e-05,9.242
1981-07-30,19.33975750000002,0.0200652866,9.234
1981-07-31,19.98452500000002,0.3948889425,7.706
1981-08-01,21.462207500000037,1.454762775,6.495
1981-08-02,19.748102500000016,12.951880125,6.153
1981-08-03,20.29245000000003,2.9059600750000003,5.818
1981-08-04,21.42549250000002,1.0454050325,6.504
1981-08-05,22.74543250000005,0.016681790425,5.214
1981-08-06,22.335030000000074,0.07537359775,4.967
1981-08-07,20.055357500000014,5.268480824999999,4.953
1981-08-08,19.76471250000003,5.48605685,5.61
1981-08-09,17.115755000000036,15.539843500000002,6.437
1981-08-10,14.761570000000006,18.3720245,6.972
1981-08-11,13.973320000000058,4.6820565749999,9.324
1981-08-12,16.31626,0.6573576999999,7.356
1981-08-13,18.16404250000005,0.121983325,5.42
1981-08-14,19.289230000000032,0.010531179875,5.014
1981-08-15,20.70950500000004,0.0,4.975
1981-08-16,19.902390000000025,11.4944225,4.192
1981-08-17,13.969542500000044,0.0195830665,4.41
1981-08-18,13.362120000000004,0.0,4.903
1981-08-19,14.958082500000046,0.0,4.868
1981-08-20,13.966260000000034,12.597916,5.355
1981-08-21,12.25129750000002,1.70694155,13.695
1981-08-22,12.246752500000014,1.7459499,7.136
1981-08-23,13.04667500000005,5.308404,22.038
1981-08-24,12.028342500000008,0.9806246125,14.443
1981-08-25,13.286812499999996,0.09628209075,7.108
1981-08-26,13.860527500000046,0.5015061525,7.113
1981-08-27,14.999780000000044,0.5951738099999999,7.065
1981-08-28,14.509392500000049,1.02846305,6.605
1981-08-29,15.03555750000004,0.334389335,5.009
1981-08-30,14.651192500000036,0.3291330349999999,4.265
1981-08-31,15.118449999999996,0.00596896275,4.994
1981-09-01,14.738635000000045,4.5603913,5.049
1981-09-02,14.167752500000006,0.82826076,5.074
1981-09-03,14.066460000000006,1.04024965,5.194
1981-09-04,13.465010000000008,0.0041482703,5.087
1981-09-05,14.299842500000011,0.0,4.039
1981-09-06,14.635260000000017,0.0,3.696
1981-09-07,15.641642500000046,0.0,4.325
1981-09-08,18.29764,2.7372287,4.401
1981-09-09,16.681535000000054,5.44039045,4.597
1981-09-10,15.311437500000013,0.225502035,4.893
1981-09-11,15.50861500000002,1.760241225,4.592
1981-09-12,16.211112500000013,5.097554775,4.094
1981-09-13,14.058737500000008,1.862418925,3.864
1981-09-14,10.703757499999996,4.3493346,4.146
1981-09-15,11.36344250000002,4.637725025,4.026
1981-09-16,14.257495000000006,2.96986165,4.826
1981-09-17,13.180745000000002,0.253839525,5.125
1981-09-18,14.492160000000013,6.430806550000001,4.734
1981-09-19,14.13039500000002,2.843338025,5.241
1981-09-20,17.554715000000044,0.1203120765,4.762
1981-09-21,17.853095000000053,1.7509925499999,5.063
1981-09-22,17.49250500000005,3.9238411000000006,5.302
1981-09-23,13.358372499999971,9.33421625,6.631
1981-09-24,11.142055000000028,0.971393595,7.396
1981-09-25,12.079140000000052,0.34950674,6.947
1981-09-26,14.073142500000015,2.3950115,6.174
1981-09-27,11.194344999999998,7.7429434,4.477
1981-09-28,9.371247500000038,8.9563519,5.391
1981-09-29,9.993577500000017,5.5795766,5.883
1981-09-30,9.998260000000016,7.150447500000001e-05,5.672
1981-10-01,10.763765000000037,0.0,5.809
1981-10-02,10.990435000000048,6.274547075,5.563
1981-10-03,10.02857000000006,9.57867575,5.803
1981-10-04,8.80807500000003,0.3804690249999999,9.531
1981-10-05,11.641407500000014,23.82573775,13.192
1981-10-06,15.402760000000058,0.360341815,16.623
1981-10-07,13.371365000000026,1.4779074,10.789
1981-10-08,9.976145000000033,0.00016698914,8.595
1981-10-09,12.114010000000007,4.4137753499999,9.232
1981-10-10,10.35552750000005,12.115151249999998,9.493
1981-10-11,9.621797500000014,21.85972375,34.32
1981-10-12,6.0853100000000495,10.63460215,25.109
1981-10-13,5.649720000000002,3.875951325,24.53
1981-10-14,5.297952500000008,8.623394249999999,17.587
1981-10-15,10.86888250000004,45.10473825,67.66
1981-10-16,7.615335000000016,0.7745262900000001,68.953
1981-10-17,9.40551000000005,0.6287884214999999,38.783
1981-10-18,13.428427499999998,3.707955225,27.423
1981-10-19,10.10945750000002,2.3125357,33.373
1981-10-20,9.163940000000023,9.3904235,25.166
1981-10-21,5.748145000000022,10.4428135,41.493
1981-10-22,2.921000000000049,1.0462019674999998,32.935
1981-10-23,2.924707500000011,5.92194705,23.578
1981-10-24,3.137450000000001,1.4209144,23.417
1981-10-25,2.773785000000032,3.11073335,19.927
1981-10-26,3.1125800000000368,3.0267004500000003,20.729
1981-10-27,2.33651500000002,2.2760901,20.949
1981-10-28,4.697862500000042,4.6531817999999,18.363
1981-10-29,8.265742500000044,4.024007500000001,17.158
1981-10-30,8.855737500000032,24.58967775,29.027
1981-10-31,11.2348475,10.249301625,34.694
1981-11-01,11.942589999999996,5.758207575,31.588
1981-11-02,11.150002500000028,0.349743925,25.383
1981-11-03,9.890750000000024,0.046588706,19.405
1981-11-04,8.31659000000002,0.06464437475,20.363
1981-11-05,6.434915000000046,0.5479700849999,19.333
1981-11-06,3.5925450000000296,0.62031431,18.4
1981-11-07,1.3441150000000448,2.269570075,13.483
1981-11-08,-1.7449624999999855,0.059043647,12.081
1981-11-09,-1.5604374999999775,0.6334335999999999,12.294
1981-11-10,-2.311224999999979,0.0478586645,11.627
1981-11-11,-1.5017724999999589,1.3627281,10.545
1981-11-12,2.193747500000029,5.617517725,10.7
1981-11-13,4.557102500000042,2.911876475,10.673
1981-11-14,2.756447500000036,8.525271175,8.3
1981-11-15,-0.3498224999999593,0.885151515,7.464
1981-11-16,-2.858267499999954,0.0,6.936
1981-11-17,-1.4606849999999554,0.6336856974999999,7.638
1981-11-18,7.688455000000033,1.259292825,6.2
1981-11-19,9.876705000000015,4.5208819,15.735
1981-11-20,10.737705000000004,0.000524910325,17.312
1981-11-21,10.67285000000004,0.2170352225,11.453
1981-11-22,10.452197500000011,0.642631965,8.22
1981-11-23,7.5058725000000095,0.6039551200000001,7.977
1981-11-24,6.716814999999997,9.5150735,14.183
1981-11-25,0.7515500000000088,1.307197575,14.702
1981-11-26,0.9803625000000123,0.59770034,9.707
1981-11-27,3.7132625000000417,14.287159375,9.306
1981-11-28,2.553447500000061,13.55044875,34.792
1981-11-29,0.6010850000000119,14.126912625,21.56
1981-11-30,1.0593575000000328,28.628979,27.712
1981-12-01,0.3153650000000425,15.84552825,75.06
1981-12-02,-0.2041524999999637,4.6630398,45.733
1981-12-03,-3.158794999999998,0.11033646375,34.178
1981-12-04,-0.4170749999999543,15.47916575,31.336
1981-12-05,0.5710225000000264,4.4989630999999,25.301
1981-12-06,0.0393075000000067,6.78932835,21.488
1981-12-07,1.409690000000012,13.2555882499999,28.07
1981-12-08,4.171930000000032,24.21752275,53.199
1981-12-09,-0.5125574999999571,1.5662959,64.944
1981-12-10,1.0396125000000325,6.359868025,44.033
1981-12-11,3.495017500000017,22.48947075,48.778
1981-12-12,-0.2460974999999621,7.66545855,98.723
1981-12-13,-5.462847499999953,1.109542625,54.566
1981-12-14,1.6716724999999997,12.3834715,49.987
1981-12-15,2.143015000000048,14.3087491249999,51.268
1981-12-16,-1.134294999999952,17.71446175,47.681
1981-12-17,-2.109099999999956,7.038541375,38.052
1981-12-18,-1.7293124999999918,9.99466525,33.611
1981-12-19,-7.087064999999939,4.5286290000000005,24.143
1981-12-20,-9.118282499999964,0.05171167125,21.651
1981-12-21,-3.358539999999948,3.33868655,28.772
1981-12-22,0.0280300000000579,0.871271385,26.504
1981-12-23,-0.4093299999999544,0.483532775,20.458
1981-12-24,1.707162500000038,12.123445,23.759
1981-12-25,-0.9192649999999958,9.5764935,18.332
1981-12-26,-2.151254999999992,0.689273795,15.943
1981-12-27,-4.942212499999982,0.861817175,15.29
1981-12-28,-0.5042124999999942,0.2117812574999,14.995
1981-12-29,2.755077500000027,0.2552139125,14.797
1981-12-30,3.738040000000012,2.868986075,16.35
1981-12-31,7.18727750000005,0.4860971825,35.885
1982-01-01,4.878562500000044,2.660219625,33.633
1982-01-02,3.445770000000038,3.798682225,32.041
1982-01-03,6.115420000000029,0.7544140999999,29.048
1982-01-04,7.851197500000012,5.22134385,41.016
1982-01-05,7.266592500000002,19.09863575,87.22
1982-01-06,1.6520000000000437,7.724210625,140.425
1982-01-07,-8.892184999999984,0.00038142917,78.934
1982-01-08,-8.618344999999977,5.9415619,58.468
1982-01-09,-2.809849999999983,17.44508925,49.498
1982-01-10,-6.614074999999957,17.1076875,43.699
1982-01-11,-0.6563175000000001,11.041496625,43.312
1982-01-12,-4.167927499999962,2.75779515,62.805
1982-01-13,-9.51822999999996,0.00581936175,43.688
1982-01-14,-10.22916749999996,0.0007871567625,41.252
1982-01-15,-5.118152499999951,0.0,36.354
1982-01-16,-3.824267499999962,0.0,31.781
1982-01-17,-1.758154999999988,0.0,27.443
1982-01-18,-0.947347499999978,0.0,23.433
1982-01-19,-2.7125274999999647,0.0,22.76
1982-01-20,-3.5589074999999752,0.0,23.219
1982-01-21,-2.276589999999999,1.11206575,21.927
1982-01-22,0.0273750000000063,0.72684439,20.653
1982-01-23,0.202182500000049,1.9512494,15.818
1982-01-24,-0.5251374999999712,0.6746852975,13.778
1982-01-25,-2.554117499999961,0.14612743925,17.176
1982-01-26,-0.933074999999974,6.3445235,16.548
1982-01-27,1.7628950000000143,4.7515523250000005,20.165
1982-01-28,-0.401694999999961,0.62665892,16.535
1982-01-29,0.1547325000000228,17.83162425,19.329
1982-01-30,4.558390000000031,17.3426439999999,71.317
1982-01-31,3.674985000000049,11.5546685,77.052
1982-02-01,-0.0670299999999883,0.0426325142499999,62.451
1982-02-02,-3.2621999999999503,0.0,48.118
1982-02-03,-5.249447499999974,0.0,38.3
1982-02-04,-0.897989999999993,0.0005479887425,28.092
1982-02-05,0.004637500000058,0.0,23.315
1982-02-06,2.3813575000000355,2.90257625,19.673
1982-02-07,5.014407500000004,0.5556220675,18.995
1982-02-08,4.470792500000016,6.671647200000001,19.925
1982-02-09,3.3452650000000403,0.0831652684999999,20.75
1982-02-10,3.65587000000005,0.0,19.088
1982-02-11,4.87250750000004,0.0,17.337
1982-02-12,4.39145000000002,0.0,17.812
1982-02-13,3.4309900000000084,0.0,16.959
1982-02-14,2.68184500000001,1.60986335,16.814
1982-02-15,2.0410475000000474,1.496808125,19.733
1982-02-16,0.1165625000000432,0.0003099076,19.286
1982-02-17,-0.3854799999999727,0.00057188197,18.767
1982-02-18,-0.3261324999999715,0.417782185,19.161
1982-02-19,-0.7115849999999568,0.4380288499999999,17.679
1982-02-20,-1.3035024999999791,0.00927398375,14.375
1982-02-21,-2.5708049999999503,0.0,11.341
1982-02-22,-2.648419999999988,0.0,12.158
1982-02-23,-3.9706824999999526,4.501326725,16.793
1982-02-24,-7.138389999999959,1.5488478749999,18.19
1982-02-25,-9.931742499999984,1.5154786125,16.391
1982-02-26,-6.7171824999999785,0.0647890695,15.705
1982-02-27,-5.962479999999971,0.0,11.325
1982-02-28,0.0824350000000322,1.5425539,9.809
1982-03-01,7.014615000000049,4.13569425,12.595
1982-03-02,3.752917500000024,11.266985,18.727
1982-03-03,6.119452500000023,0.05514038775,18.479
1982-03-04,5.189427500000022,11.68865225,22.281
1982-03-05,1.5939575000000443,1.742066225,20.046
1982-03-06,0.1453050000000075,0.123283699,14.01
1982-03-07,-0.1696849999999585,0.0,11.528
1982-03-08,1.1718775000000503,0.00152333225,13.266
1982-03-09,2.7021625000000427,0.22808546,12.038
1982-03-10,4.817052500000045,5.193679025,11.91
1982-03-11,2.246855000000039,16.3324545,20.413
1982-03-12,2.165177500000027,4.32873875,15.418
1982-03-13,1.0024575000000482,6.96790385,17.412
1982-03-14,1.4560100000000489,0.265627505,14.526
1982-03-15,4.021712500000035,0.0,15.312
1982-03-16,4.533392500000048,3.7467904999999,15.237
1982-03-17,3.3438225000000443,12.87450775,18.913
1982-03-18,2.2613550000000373,1.852810075,16.06
1982-03-19,2.0544625,1.442850475,15.819
1982-03-20,2.1265375000000404,11.772354625,17.962
1982-03-21,2.847027500000024,1.256814475,16.224
1982-03-22,2.435967500000004,2.090324325,16.791
1982-03-23,2.6202800000000366,3.952578025,18.171
1982-03-24,3.858007500000042,0.000310321415,16.604
1982-03-25,5.422517500000026,0.0,15.19
1982-03-26,7.574607500000013,0.0,15.397
1982-03-27,8.213465000000042,0.0,13.137
1982-03-28,8.772725000000037,0.6512940825,14.618
1982-03-29,7.439942500000029,7.9873805,25.902
1982-03-30,4.809512500000039,9.455609125,29.138
1982-03-31,4.939760000000035,2.445458775,28.687
1982-04-01,7.338009999999997,2.38892425e-05,22.838
1982-04-02,8.588015000000041,4.8210025000000005,23.592
1982-04-03,7.313157500000045,1.845589125,25.991
1982-04-04,8.394615000000044,0.0,24.588
1982-04-05,11.189350000000047,0.0,27.985
1982-04-06,12.012717500000008,1.5683311000000002,31.06
1982-04-07,9.62949500000002,2.421637575,39.164
1982-04-08,8.524117500000045,16.609825,69.309
1982-04-09,1.4649400000000128,0.36245509,63.542
1982-04-10,1.6346050000000218,3.6853112,37.734
1982-04-11,3.893799999999999,3.2120469749999,28.427
1982-04-12,0.9709475000000224,0.7465747625,24.878
1982-04-13,0.7410775000000172,0.984658685,27.564
1982-04-14,2.4365099999999984,0.01053787425,24.2
1982-04-15,5.648620000000051,0.0,22.429
1982-04-16,8.062655000000007,0.0,21.579
1982-04-17,7.686502500000017,0.4020238849999999,18.442
1982-04-18,6.422537500000033,0.0,17.07
1982-04-19,6.860632500000008,0.0,17.666
1982-04-20,6.5943225000000325,0.4595037875,16.487
1982-04-21,7.325302500000021,0.5337318825,14.566
1982-04-22,8.824212500000044,0.4995168875,14.318
1982-04-23,8.167080000000055,0.9134069525,14.341
1982-04-24,3.4903750000000286,8.7312205,16.356
1982-04-25,6.405930000000012,0.5916377349999999,12.383
1982-04-26,6.299427500000036,1.01924274,14.23
1982-04-27,7.427292500000021,0.122535446,15.951
1982-04-28,6.118752500000028,0.974062,17.419
1982-04-29,5.289912500000014,11.895748125,20.308
1982-04-30,2.5436349999999948,1.295284725,24.258
1982-05-01,5.486750000000029,4.690162925,13.573
1982-05-02,6.459947499999998,1.597437475,12.107
1982-05-03,9.98789000000005,0.315612025,14.347
1982-05-04,10.029060000000015,14.0029205,19.684
1982-05-05,7.135185000000035,13.10362625,46.445
1982-05-06,6.100545000000011,4.821256625,34.14
1982-05-07,5.743990000000053,2.6755494,28.417
1982-05-08,8.431805000000054,0.0562890452499999,17.928
1982-05-09,8.68665500000003,4.0404418999999,14.262
1982-05-10,6.481062500000007,4.111237,22.039
1982-05-11,7.583472500000028,0.0125132891,22.248
1982-05-12,11.067360000000008,0.000261810775,23.725
1982-05-13,13.781385,0.0,23.75
1982-05-14,15.232617500000003,0.0,17.937
1982-05-15,17.69564250000002,0.1616130474999,12.942
1982-05-16,17.887265000000014,0.6898728825,12.455
1982-05-17,16.249062500000036,1.97217495,14.34
1982-05-18,16.512900000000002,2.2022394,14.3
1982-05-19,15.266565000000014,2.10853045,14.184
1982-05-20,15.23989750000004,9.013285375,10.432
1982-05-21,15.399475000000052,2.137477475,9.52
1982-05-22,13.721617500000036,1.205468175,9.518
1982-05-23,11.96376250000003,13.914371,9.164
1982-05-24,10.345680000000016,6.0841515249999,17.958
1982-05-25,13.449342500000055,0.07820635,16.644
1982-05-26,16.664047500000038,0.0,12.235
1982-05-27,18.514542500000005,0.01991886525,11.666
1982-05-28,14.718627500000023,3.8218024,10.708
1982-05-29,14.369552499999998,0.2139542549999999,8.705
1982-05-30,16.08961750000003,0.0,6.554
1982-05-31,17.048207500000046,0.002483211575,6.189
1982-06-01,20.41781000000003,0.5173824600000001,6.951
1982-06-02,20.821245000000037,2.753287225,7.346
1982-06-03,20.31449250000003,2.7557854,7.115
1982-06-04,21.102135000000036,4.073776375,6.741
1982-06-05,19.813877500000046,2.773091725,9.419
1982-06-06,19.74692250000004,4.956476225,7.26
1982-06-07,18.33661500000005,7.51889415,7.16
1982-06-08,18.783347500000048,1.734836925,11.313
1982-06-09,19.32998250000003,4.575506099999999,8.581
1982-06-10,19.045967500000017,0.360915735,7.143
1982-06-11,16.01729750000004,9.62121625,7.879
1982-06-12,13.231582500000002,4.0320069,10.28
1982-06-13,10.40402000000006,11.29537225,10.653
1982-06-14,9.701220000000037,3.394194125,14.21
1982-06-15,11.783595000000048,0.5695719025,10.496
1982-06-16,12.706200000000024,12.37360725,16.04
1982-06-17,15.142195000000015,0.3774283,32.9
1982-06-18,14.268092500000025,5.682744825,15.745
1982-06-19,13.84848500000004,0.874936535,15.614
1982-06-20,14.597910000000011,0.0053400608249999,10.529
1982-06-21,15.440697500000056,2.61482765,9.735
1982-06-22,18.01819250000005,7.887956474999999,12.398
1982-06-23,16.318610000000035,5.1972769499999,17.093
1982-06-24,15.857897500000036,0.3131437425,23.244
1982-06-25,17.92963500000002,4.041827175,13.225
1982-06-26,15.712795000000028,17.8865525,11.852
1982-06-27,13.842790000000036,9.2847344999999,12.144
